VAR,Variable,UNIT,Measure,Country,Year,Value,Percentage of graduates contributed by country
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,United States,2021,12610,
IPINMRIH,"Magnetic Resonance Imaging units, in hospitals",NOMBRENB,Number,United States,2019,5935,
IPINMRIH,"Magnetic Resonance Imaging units, in hospitals",NOMBRENB,Number,United States,2020,5495,
IPINMRIH,"Magnetic Resonance Imaging units, in hospitals",NOMBRENB,Number,United States,2021,5950,
IPINMRIA,"Magnetic Resonance Imaging units, in ambulatory sector",NOMBRENB,Number,United States,2019,7340,
IPINMRIA,"Magnetic Resonance Imaging units, in ambulatory sector",NOMBRENB,Number,United States,2020,5995,
IPINMRIA,"Magnetic Resonance Imaging units, in ambulatory sector",NOMBRENB,Number,United States,2021,6660,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,United States,2019,1790,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,United States,2020,1905,
IPINPETH,"Positron Emission Tomography (PET) scanners, in hospitals",NOMBRENB,Number,United States,2019,680,
IPINPETH,"Positron Emission Tomography (PET) scanners, in hospitals",NOMBRENB,Number,United States,2020,775,
IPINPETA,"Positron Emission Tomography (PET) scanners, in ambulatory sector",NOMBRENB,Number,United States,2019,1110,
IPINPETA,"Positron Emission Tomography (PET) scanners, in ambulatory sector",NOMBRENB,Number,United States,2020,1130,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,United States,2019,16010,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,United States,2019,20952,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,United States,2020,22259,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,United States,2021,23471,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,United States,2022,24286,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,United States,2019,3850,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,United States,2020,3770,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,United States,2019,2700,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,United States,2020,2680,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,United States,2019,1150,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,United States,2020,1090,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,United States,2019,1418,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,United States,2020,1409,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,United States,2021,1397,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,United States,2019,3098,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,United States,2020,3113,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,United States,2021,3139,
HOSPFRHO,For-profit privately owned hospitals,NOMBRENB,Number,United States,2019,1574,
HOSPFRHO,For-profit privately owned hospitals,NOMBRENB,Number,United States,2020,1571,
HOSPFRHO,For-profit privately owned hospitals,NOMBRENB,Number,United States,2021,1593,
HOPITBED,Total hospital beds,NOMBRENB,Number,Brazil,2019,474131,
HOPITBED,Total hospital beds,NOMBRENB,Number,Brazil,2020,518900,
HOPITBED,Total hospital beds,NOMBRENB,Number,Brazil,2021,527671,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,Brazil,2019,5165,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,Brazil,2020,5488,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,Brazil,2021,5971,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Brazil,2019,2777,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Brazil,2020,2911,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Brazil,2021,3098,
HOSPTHOS,Hospitals,NOMBRENB,Number,Chile,2019,356,
HOSPTHOS,Hospitals,NOMBRENB,Number,Chile,2020,347,
HOSPTHOS,Hospitals,NOMBRENB,Number,Chile,2021,322,
HOSPTHOS,Hospitals,NOMBRENB,Number,Chile,2022,322,
HOSPGHOS,General hospitals,NOMBRENB,Number,Chile,2019,255,
HOSPGHOS,General hospitals,NOMBRENB,Number,Chile,2020,247,
HOSPGHOS,General hospitals,NOMBRENB,Number,Chile,2021,221,
HOSPGHOS,General hospitals,NOMBRENB,Number,Chile,2022,221,
HOPITBED,Total hospital beds,NOMBRENB,Number,Chile,2019,38788,
HOPITBED,Total hospital beds,NOMBRENB,Number,Chile,2020,39119,
HOPITBED,Total hospital beds,NOMBRENB,Number,Chile,2021,38435,
HOPITBED,Total hospital beds,NOMBRENB,Number,Chile,2022,38205,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Chile,2019,29563,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Chile,2020,29856,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Chile,2021,29724,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Chile,2022,29465,
HOPIFROH,Beds in for-profit privately owned hospitals,NOMBRENB,Number,Chile,2019,9225,
HOPIFROH,Beds in for-profit privately owned hospitals,NOMBRENB,Number,Chile,2020,9263,
HOPIFROH,Beds in for-profit privately owned hospitals,NOMBRENB,Number,Chile,2021,8711,
HOPIFROH,Beds in for-profit privately owned hospitals,NOMBRENB,Number,Chile,2022,8740,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Chile,2019,216,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Chile,2020,216,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Chile,2021,215,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Chile,2022,215,
HOSPFRHO,For-profit privately owned hospitals,NOMBRENB,Number,Chile,2019,140,
HOSPFRHO,For-profit privately owned hospitals,NOMBRENB,Number,Chile,2020,131,
HOSPFRHO,For-profit privately owned hospitals,NOMBRENB,Number,Chile,2021,107,
HOSPFRHO,For-profit privately owned hospitals,NOMBRENB,Number,Chile,2022,107,
HOPITBED,Total hospital beds,NOMBRENB,Number,China (People's Republic of),2019,6866500,
HOPITBED,Total hospital beds,NOMBRENB,Number,China (People's Republic of),2020,7131200,
HOPITBED,Total hospital beds,NOMBRENB,Number,China (People's Republic of),2021,7414200,
HOSPTHOS,Hospitals,NOMBRENB,Number,Estonia,2019,30,
HOSPTHOS,Hospitals,NOMBRENB,Number,Estonia,2020,29,
HOSPTHOS,Hospitals,NOMBRENB,Number,Estonia,2021,27,
HOSPGHOS,General hospitals,NOMBRENB,Number,Estonia,2019,21,
HOSPGHOS,General hospitals,NOMBRENB,Number,Estonia,2020,21,
HOSPGHOS,General hospitals,NOMBRENB,Number,Estonia,2021,20,
HOPITBED,Total hospital beds,NOMBRENB,Number,Estonia,2019,6010.95,
HOPITBED,Total hospital beds,NOMBRENB,Number,Estonia,2020,5934.1,
HOPITBED,Total hospital beds,NOMBRENB,Number,Estonia,2021,5848.67,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Estonia,2019,5545.7,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Estonia,2020,5538.5,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Estonia,2021,5542.07,
HOPINROH,Beds in not-for-profit privately owned hospitals,NOMBRENB,Number,Estonia,2019,150,
HOPINROH,Beds in not-for-profit privately owned hospitals,NOMBRENB,Number,Estonia,2020,151.9,
HOPINROH,Beds in not-for-profit privately owned hospitals,NOMBRENB,Number,Estonia,2021,131.6,
HOPIFROH,Beds in for-profit privately owned hospitals,NOMBRENB,Number,Estonia,2019,315.25,
HOPIFROH,Beds in for-profit privately owned hospitals,NOMBRENB,Number,Estonia,2020,243.7,
HOPIFROH,Beds in for-profit privately owned hospitals,NOMBRENB,Number,Estonia,2021,175,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,Estonia,2019,25,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,Estonia,2020,27,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,Estonia,2021,28,
IPINSCAH,"Computed Tomography scanners, in hospitals",NOMBRENB,Number,Estonia,2019,23,
IPINSCAH,"Computed Tomography scanners, in hospitals",NOMBRENB,Number,Estonia,2020,24,
IPINSCAH,"Computed Tomography scanners, in hospitals",NOMBRENB,Number,Estonia,2021,25,
IPINSCAA,"Computed Tomography scanners, in ambulatory sector",NOMBRENB,Number,Estonia,2019,2,
IPINSCAA,"Computed Tomography scanners, in ambulatory sector",NOMBRENB,Number,Estonia,2020,3,
IPINSCAA,"Computed Tomography scanners, in ambulatory sector",NOMBRENB,Number,Estonia,2021,3,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Estonia,2019,19,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Estonia,2020,20,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Estonia,2021,22,
IPINMRIH,"Magnetic Resonance Imaging units, in hospitals",NOMBRENB,Number,Estonia,2019,15,
IPINMRIH,"Magnetic Resonance Imaging units, in hospitals",NOMBRENB,Number,Estonia,2020,15,
IPINMRIH,"Magnetic Resonance Imaging units, in hospitals",NOMBRENB,Number,Estonia,2021,17,
IPINMRIA,"Magnetic Resonance Imaging units, in ambulatory sector",NOMBRENB,Number,Estonia,2019,4,
IPINMRIA,"Magnetic Resonance Imaging units, in ambulatory sector",NOMBRENB,Number,Estonia,2020,5,
IPINMRIA,"Magnetic Resonance Imaging units, in ambulatory sector",NOMBRENB,Number,Estonia,2021,5,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,Estonia,2019,3,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,Estonia,2020,3,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,Estonia,2021,3,
IPINPETH,"Positron Emission Tomography (PET) scanners, in hospitals",NOMBRENB,Number,Estonia,2019,3,
IPINPETH,"Positron Emission Tomography (PET) scanners, in hospitals",NOMBRENB,Number,Estonia,2020,3,
IPINPETH,"Positron Emission Tomography (PET) scanners, in hospitals",NOMBRENB,Number,Estonia,2021,3,
IPINPETA,"Positron Emission Tomography (PET) scanners, in ambulatory sector",NOMBRENB,Number,Estonia,2019,0,
IPINPETA,"Positron Emission Tomography (PET) scanners, in ambulatory sector",NOMBRENB,Number,Estonia,2020,0,
IPINPETA,"Positron Emission Tomography (PET) scanners, in ambulatory sector",NOMBRENB,Number,Estonia,2021,0,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,Estonia,2019,3,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,Estonia,2020,3,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,Estonia,2021,3,
IPINGAMH,"Gamma cameras, in hospitals",NOMBRENB,Number,Estonia,2019,3,
IPINGAMH,"Gamma cameras, in hospitals",NOMBRENB,Number,Estonia,2020,3,
IPINGAMH,"Gamma cameras, in hospitals",NOMBRENB,Number,Estonia,2021,3,
IPINGACA,"Gamma cameras, in ambulatory sector",NOMBRENB,Number,Estonia,2019,0,
IPINGACA,"Gamma cameras, in ambulatory sector",NOMBRENB,Number,Estonia,2020,0,
IPINGACA,"Gamma cameras, in ambulatory sector",NOMBRENB,Number,Estonia,2021,0,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,Estonia,2019,14,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,Estonia,2020,15,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,Estonia,2021,15,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,Estonia,2019,10,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,Estonia,2020,11,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,Estonia,2021,12,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,Estonia,2019,4,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,Estonia,2020,4,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,Estonia,2021,3,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,Estonia,2019,7,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,Estonia,2020,7,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,Estonia,2021,7,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,Estonia,2019,7,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,Estonia,2020,7,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,Estonia,2021,7,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,Estonia,2019,0,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,Estonia,2020,0,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,Estonia,2021,0,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Estonia,2019,20,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Estonia,2020,20,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Estonia,2021,20,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,Estonia,2019,3,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,Estonia,2020,3,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,Estonia,2021,2,
HOSPFRHO,For-profit privately owned hospitals,NOMBRENB,Number,Estonia,2019,7,
HOSPFRHO,For-profit privately owned hospitals,NOMBRENB,Number,Estonia,2020,6,
HOSPFRHO,For-profit privately owned hospitals,NOMBRENB,Number,Estonia,2021,5,
HOSPTHOS,Hospitals,NOMBRENB,Number,Israel,2019,84,
HOSPTHOS,Hospitals,NOMBRENB,Number,Israel,2020,84,
HOSPTHOS,Hospitals,NOMBRENB,Number,Israel,2021,86,
HOSPTHOS,Hospitals,NOMBRENB,Number,Israel,2022,88,
HOSPGHOS,General hospitals,NOMBRENB,Number,Israel,2019,45,
HOSPGHOS,General hospitals,NOMBRENB,Number,Israel,2020,45,
HOSPGHOS,General hospitals,NOMBRENB,Number,Israel,2021,45,
HOSPGHOS,General hospitals,NOMBRENB,Number,Israel,2022,45,
HOPITBED,Total hospital beds,NOMBRENB,Number,Israel,2019,26851,
HOPITBED,Total hospital beds,NOMBRENB,Number,Israel,2020,26902,
HOPITBED,Total hospital beds,NOMBRENB,Number,Israel,2021,27312,
HOPITBED,Total hospital beds,NOMBRENB,Number,Israel,2022,28537,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Israel,2019,18486,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Israel,2020,18500,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Israel,2021,18580,
HOPITPOH,Beds in publicly owned hospitals,NOMBRENB,Number,Israel,2022,18978,
HOPINROH,Beds in not-for-profit privately owned hospitals,NOMBRENB,Number,Israel,2019,5218,
HOPINROH,Beds in not-for-profit privately owned hospitals,NOMBRENB,Number,Israel,2020,5541,
HOPINROH,Beds in not-for-profit privately owned hospitals,NOMBRENB,Number,Israel,2021,5637,
HOPINROH,Beds in not-for-profit privately owned hospitals,NOMBRENB,Number,Israel,2022,5875,
HOPIFROH,Beds in for-profit privately owned hospitals,NOMBRENB,Number,Israel,2019,3147,
HOPIFROH,Beds in for-profit privately owned hospitals,NOMBRENB,Number,Israel,2020,2861,
HOPIFROH,Beds in for-profit privately owned hospitals,NOMBRENB,Number,Israel,2021,3095,
HOPIFROH,Beds in for-profit privately owned hospitals,NOMBRENB,Number,Israel,2022,3684,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,Israel,2019,89,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,Israel,2020,90,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,Israel,2021,86,
IPINSCAN,"Computed Tomography scanners, total",NOMBRENB,Number,Israel,2022,92,
IPINSCAH,"Computed Tomography scanners, in hospitals",NOMBRENB,Number,Israel,2019,79,
IPINSCAH,"Computed Tomography scanners, in hospitals",NOMBRENB,Number,Israel,2020,81,
IPINSCAH,"Computed Tomography scanners, in hospitals",NOMBRENB,Number,Israel,2021,77,
IPINSCAH,"Computed Tomography scanners, in hospitals",NOMBRENB,Number,Israel,2022,82,
IPINSCAA,"Computed Tomography scanners, in ambulatory sector",NOMBRENB,Number,Israel,2019,10,
IPINSCAA,"Computed Tomography scanners, in ambulatory sector",NOMBRENB,Number,Israel,2020,9,
IPINSCAA,"Computed Tomography scanners, in ambulatory sector",NOMBRENB,Number,Israel,2021,9,
IPINSCAA,"Computed Tomography scanners, in ambulatory sector",NOMBRENB,Number,Israel,2022,10,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Israel,2019,47,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Israel,2020,46,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Israel,2021,47,
IPINMRIM,"Magnetic Resonance Imaging units, total",NOMBRENB,Number,Israel,2022,50,
IPINMRIH,"Magnetic Resonance Imaging units, in hospitals",NOMBRENB,Number,Israel,2019,39,
IPINMRIH,"Magnetic Resonance Imaging units, in hospitals",NOMBRENB,Number,Israel,2020,41,
IPINMRIH,"Magnetic Resonance Imaging units, in hospitals",NOMBRENB,Number,Israel,2021,43,
IPINMRIH,"Magnetic Resonance Imaging units, in hospitals",NOMBRENB,Number,Israel,2022,45,
IPINMRIA,"Magnetic Resonance Imaging units, in ambulatory sector",NOMBRENB,Number,Israel,2019,8,
IPINMRIA,"Magnetic Resonance Imaging units, in ambulatory sector",NOMBRENB,Number,Israel,2020,5,
IPINMRIA,"Magnetic Resonance Imaging units, in ambulatory sector",NOMBRENB,Number,Israel,2021,4,
IPINMRIA,"Magnetic Resonance Imaging units, in ambulatory sector",NOMBRENB,Number,Israel,2022,5,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,Israel,2019,13,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,Israel,2020,15,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,Israel,2021,15,
IPINPETS,"Positron Emission Tomography (PET) scanners, total",NOMBRENB,Number,Israel,2022,17,
IPINPETH,"Positron Emission Tomography (PET) scanners, in hospitals",NOMBRENB,Number,Israel,2019,13,
IPINPETH,"Positron Emission Tomography (PET) scanners, in hospitals",NOMBRENB,Number,Israel,2020,15,
IPINPETH,"Positron Emission Tomography (PET) scanners, in hospitals",NOMBRENB,Number,Israel,2021,15,
IPINPETH,"Positron Emission Tomography (PET) scanners, in hospitals",NOMBRENB,Number,Israel,2022,17,
IPINPETA,"Positron Emission Tomography (PET) scanners, in ambulatory sector",NOMBRENB,Number,Israel,2019,0,
IPINPETA,"Positron Emission Tomography (PET) scanners, in ambulatory sector",NOMBRENB,Number,Israel,2020,0,
IPINPETA,"Positron Emission Tomography (PET) scanners, in ambulatory sector",NOMBRENB,Number,Israel,2021,0,
IPINPETA,"Positron Emission Tomography (PET) scanners, in ambulatory sector",NOMBRENB,Number,Israel,2022,0,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,Israel,2019,84,
IPINGAMA,"Gamma cameras, total",NOMBRENB,Number,Israel,2020,87,
IPINGAMH,"Gamma cameras, in hospitals",NOMBRENB,Number,Israel,2019,71,
IPINGAMH,"Gamma cameras, in hospitals",NOMBRENB,Number,Israel,2020,74,
IPINGACA,"Gamma cameras, in ambulatory sector",NOMBRENB,Number,Israel,2019,13,
IPINGACA,"Gamma cameras, in ambulatory sector",NOMBRENB,Number,Israel,2020,13,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,Israel,2019,92,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,Israel,2020,94,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,Israel,2021,104,
IPINMAMO,"Mammographs, total",NOMBRENB,Number,Israel,2022,110,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,Israel,2019,45,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,Israel,2020,46,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,Israel,2021,48,
IPINMAMH,"Mammographs, in hospitals",NOMBRENB,Number,Israel,2022,48,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,Israel,2019,47,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,Israel,2020,48,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,Israel,2021,56,
IPINMAMA,"Mammographs, in ambulatory sector",NOMBRENB,Number,Israel,2022,62,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,Israel,2019,36,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,Israel,2020,36,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,Israel,2021,38,
IPINRTEQ,"Radiation therapy equipment, total",NOMBRENB,Number,Israel,2022,40,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,Israel,2019,36,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,Israel,2020,36,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,Israel,2021,38,
IPINRTEH,"Radiation therapy equipment, in hospitals",NOMBRENB,Number,Israel,2022,40,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,Israel,2019,0,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,Israel,2020,0,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,Israel,2021,0,
IPINRTEA,"Radiation therapy equipment, in ambulatory sector",NOMBRENB,Number,Israel,2022,0,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Israel,2019,37,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Israel,2020,37,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Israel,2021,37,
HOSPPUHO,Publicly owned hospitals,NOMBRENB,Number,Israel,2022,37,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,Israel,2019,26,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,Israel,2020,26,
HOSPNPHO,Not-for-profit privately owned hospitals,NOMBRENB,Number,Israel,2021,26,
